,Make,Model,Variant,PriceInLakhs,Displacement,Cylinders,ValvesPerCylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,EngineLocation,Fuel_System,FuelTankCapacity,FuelType,Height,Length,Width,BodyType,Doors,City_Mileage,Highway_Mileage,ARAICertifiedMileage,ARAI_Certified_Mileage_for_CNG,KerbWeight,Gears,GroundClearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,SeatingCapacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,GrossVehicleWeight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,vigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range,UnitsSoldPerThousand,ProfitPercent
990,Nissan,Terrano,Sport Edition,13.69,1461 cc,4,4,FWD,In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1671 mm,4331 mm,1822 mm,SUV,5,17.1 km/litre,20.45 km/litre,20.45 km/litre,,1236 kg,5,205 mm,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Torsion beam axle with coil springs & anti-roll bar,1560 mm,1567 mm,215/65R16,215/65R16,Hydraulic Power,All Windows,,Remote,85PS@3750rpm,200Nm@1900rpm,Digital,Alog,Alog,Yes,5,Fabric,Manual,2673 mm,215/65R16,,1,Not on offer,,Yes,24 months /50000 Kms (whichever comes first),,Interl,475 litres,,Yes,Yes,Digital,Front,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),,Interl,Digital,Manual,Alog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,1764 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,,Yes,,,,,Touch Sensitive,,Yes,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,49,5.5
991,Tata,Safari Storme,2.2 Lx 4X2,12.31,2179 cc,4,4,FWD,In-line,BS IV,"Front, Longitudil",Injection,63 litres,Diesel,1922 mm,4655 mm,1855 mm,SUV,5,10.8 km/litre,14 km/litre,14 km/litre,,2000 kg,5,200 mm,Ventilated Disc,Drum,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,1580 mm,1550 mm,235/70R16,235/70R16,Hydraulic Power,All Windows,,Remote,150PS@4000rpm,320Nm@1700-2700rpm,Digital,Alog,Alog,Yes,7,Fabric,Manual,2650 mm,235/70R16,,Yes,,,,3 years /100000 Kms (years/distance whichever comes first),,Manual,981 litres,,Yes,Yes,Digital,Front,,Front & Rear,Yes,4 years /150000 Kms (years/distance whichever comes first),,"Interl, With Remote",Alog,Manual,Alog + Digital,Yes,10.8 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,Yes,,,,Yes,Front Row,2505 kg,,Yes,,Yes,,,17.2:1,Rake,,Air Conditioner : Standard,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,74,5.94
992,Tata,Safari Storme,2.2 Ex 4X2,16.81,2179 cc,4,4,FWD,In-line,BS IV,"Front, Longitudil",Injection,63 litres,Diesel,1922 mm,4655 mm,1965 mm,SUV,5,10.8 km/litre,14 km/litre,14 km/litre,,2000 kg,5,200 mm,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,1580 mm,1550 mm,235/70R16,235/70R16,Hydraulic Power,All Windows,,Remote,150PS@4000rpm,320Nm@1700-2700rpm,Digital,Alog,Alog,Yes,7,Fabric,Manual,2650 mm,235/70R16,,2,CD Player with USB & Aux-in,Yes,,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual,981 litres,Yes,Yes,Yes,Digital,Front,,Front & Rear,Yes,4 years /150000 Kms (years/distance whichever comes first),Yes,"Interl, With Remote",Alog,Manual,Alog + Digital,Yes,10.8 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,2555 kg,,Yes,Yes,Yes,,,17.2:1,Rake,,Air Conditioner : Standard,,Yes,Yes,,,Yes,,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,100,10.18
993,Tata,Safari Storme,2.2 Vx 4X2 Varicor 400,19.86,2179 cc,4,4,RWD,In-line,BS IV,"Front, Longitudil",Injection,63 litres,Diesel,1922 mm,4655 mm,1965 mm,SUV,5,10.8 km/litre,13 km/litre,14.1 km/litre,,2095 kg,6,200 mm,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,1580 mm,1550 mm,235/70R16,235/70R16,Electric Power,All Windows,,Remote,156PS@4000rpm,400Nm@1750-2500rpm,Digital,Alog,Alog,Yes,7,Fabric,Manual,2650 mm,235/70R16,,3,CD Player with USB & Aux-in,Yes,,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual,981 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,4 years /150000 Kms (years/distance whichever comes first),Yes,Interl,Alog,Manual,Alog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2570 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors,Yes,Yes,,,Yes,Yes,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,Yes,,,,,,Yes,,,,,,,,,,,,,,27,9.35
994,Tata,Safari Storme,2.2 Vx 4X4 Varicor 400,16.1,2179 cc,4,4,AWD,In-line,BS IV,"Front, Longitudil",Injection,63 litres,Diesel,1922 mm,4655 mm,1965 mm,SUV,5,13.93 km/litre,,14.1 km/litre,,2095 kg,6,200 mm,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,1580 mm,1550 mm,235/70R16,235/70R16,Electric Power,All Windows,,Remote,156PS@4000rpm,400Nm@1750-2500rpm,Digital,Alog,Alog,Yes,7,Fabric,Manual,2650 mm,235/70R16,,3,CD Player with USB & Aux-in,Yes,,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual,981 litres,Yes,Yes,Yes,Digital,Front & Rear,,Front & Rear,Yes,4 years /150000 Kms (years/distance whichever comes first),Yes,Interl,Alog,Manual,Alog + Digital,Yes,5.4 meter,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2650 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors,Yes,Yes,,,Yes,Yes,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,Yes,,,,,,Yes,,,,,,,,,,,,,,87,17.94
995,Mg,Hector,1.5L Style,7.23,1500 cc,4,4,FWD,In-line,BS IV,"Front, Transverse",Injection,,Petrol,1760 mm,4655 mm,1835 mm,SUV,5,,,,14.16 km/kg,,6,192 mm,Ventilated Disc,Ventilated Disc,,,,,,,,,,,141bhp@5500rpm,250NM@5500rpm,Yes,Yes,Yes,Yes,5,Fabric,Manual,2750 mm,,,Yes,CD Player with USB & Aux-in,,Yes,,Yes,,,Yes,,,Digital,,Yes,,Yes,,Yes,,Yes,Manual,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,,,2,,Yes,,,Rear sensors,,Yes,,,,,,,Yes,,Yes,Yes,,Yes,,Yes,Yes,,,,Yes,,,,,,,,2,,,,,84,1.05
996,Mg,Hector,2.0L Style,19.99,2000 cc,4,4,FWD,In-line,BS IV,"Front, Transverse",Injection,,Diesel,1760 mm,4655 mm,1835 mm,SUV,5,,,17.41 km/litre,,,6,192 mm,Ventilated Disc,Ventilated Disc,,,,,,,,,,,168bhp@5500rpm,350NM@5500rpm,Yes,Yes,Yes,Yes,5,Fabric,Manual,2750 mm,,,,CD Player with USB & Aux-in,,Yes,,Yes,Manual,,Yes,,,Digital,,Yes,,Yes,,Yes,Manual,Yes,Manual,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,Yes,,2,,,,,Rear sensors,,,,,,,,,Yes,,Yes,,,Cup Holders,,Yes,Yes,,,Yes,Yes,,,,,,,,2,,,,,57,0.82
997,Mg,Hector,2.0L Super,2.57,2000 cc,4,4,FWD,In-line,BS IV,"Front, Transverse",Injection,,Diesel,1760 mm,4655 mm,1835 mm,SUV,5,,,17.41 km/litre,,,6,192 mm,,,,,,,,,,,,,168bhp@5500rpm,350NM@5500rpm,Yes,Yes,Yes,Yes,5,Fabric,Manual,2750 mm,,,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,,Yes,,,Digital,Yes,Yes,,Yes,,Yes,Manual,Yes,,,Yes,,,,,Yes,,,,,,,,,,,,,,,Yes,,,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,Yes,,2,,,,,Rear sensors with camera,,Yes,Yes,Yes,,Touch Sensitive,,,Yes,,Yes,,,Cup Holders,,Yes,Yes,,,Yes,,,,,,,,,2,,,,,29,18.68
998,Mg,Hector,2.0L Smart,10.17,2000 cc,4,4,FWD,In-line,BS IV,"Front, Transverse",Injection,,Diesel,1760 mm,4655 mm,1835 mm,SUV,5,,,17.41 km/litre,,,6,192 mm,,,,,,,,,,,,Yes,168bhp@5500rpm,350NM@5500rpm,Yes,Yes,Yes,Yes,5,Fabric,Manual,2750 mm,,,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,,Yes,,,Digital,,Yes,,Yes,,Yes,Manual,Yes,,,Yes,,,,,Yes,Yes,,,,,,,,,,,,,,Yes,,Yes,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",,Yes,Yes,,6,,,,,Rear sensors with camera,,Yes,Yes,Yes,,Touch Sensitive,Yes,,Yes,,Yes,Yes,,Cup Holders,,Yes,Yes,,,Yes,,,,,,,,,2,,,,,84,16.53
999,Mg,Hector,2.0L Sharp,8.63,2000 cc,4,4,FWD,In-line,BS IV,"Front, Transverse",Injection,,Diesel,1760 mm,4655 mm,1835 mm,SUV,5,,,17.41 km/litre,,,6,192 mm,,,,,,,,,,,,,168bhp@5500rpm,350NM@5500rpm,,,,,5,,Manual,2750 mm,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,Yes,Yes,,,,,,Yes,,,,Yes,Yes,Yes,,,6,,,,,Front & rear sensors with 360 degree view,,,,,,,,,Yes,,Yes,,,,,Yes,,,,Yes,Yes,,,,,,Yes,,,,,,,52,2.72
1000,Mg,Hector,1.5L Super,19.48,1500 cc,4,4,FWD,In-line,BS IV,"Front, Transverse",Injection,,Petrol,1760 mm,4655 mm,1835 mm,SUV,5,,,,14.16 km/kg,,6,192 mm,,,,,,,,,,,,,141bhp@5500rpm,250NM@5500rpm,Yes,,Yes,Yes,5,Fabric,Manual,2750 mm,,,Yes,CD Player with USB & Aux-in,,Yes,,Yes,Manual,,Yes,,,Digital,Yes,Yes,,Yes,,Yes,Manual,Yes,,,Yes,,,,,,Yes,,,,,,,,,,Yes,,,,Yes,,,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,Yes,,2,,,,,Rear sensors with camera,,Yes,Yes,Yes,,Touch Sensitive,,,Yes,,Yes,Yes,,Cup Holders,,Yes,Yes,,,,Yes,,,,,,,,2,,,,,83,9.81
1001,Mg,Hector,1.5L Super Hybrid,15.65,1500 cc,4,4,FWD,In-line,BS IV,"Front, Transverse",Injection,,Hybrid,1760 mm,4655 mm,1835 mm,SUV,5,,,,14.16 km/kg,,6,192 mm,,,,,,,,,,,,,141bhp@5500rpm,250NM@5500rpm,Yes,,Yes,Yes,5,Fabric,Manual,2750 mm,,,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,,Yes,,,Digital,,Yes,,Yes,,Yes,Manual,Yes,,,Yes,,,,,,Yes,,,,,,,,,,,,,,Yes,Yes,,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,Yes,,2,,,,,Rear sensors with camera,,Yes,Yes,Yes,,Touch Sensitive,,,Yes,,Yes,,,Cup Holders,,Yes,Yes,,,,Yes,,,,,,,,2,,,,,5,17.04
1002,Mg,Hector,1.5L Sharp Hybrid,4.5,1500 cc,4,4,FWD,In-line,BS IV,"Front, Transverse",Injection,,Hybrid,1760 mm,4655 mm,1835 mm,SUV,5,,,,14.16 km/kg,,6,192 mm,,,,,,,,,,,,,141bhp@5500rpm,250NM@5500rpm,,,,,5,,Manual,2750 mm,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Manual,,,,,,,,Yes,Yes,,,,,,Yes,Yes,,,,,,Yes,,,,Yes,Yes,Yes,,,6,,,,,Front & rear sensors with 360 degree view,,,,,,,,,Yes,,Yes,,,,,Yes,,,,,Yes,,,,,,Yes,,,,,,,6,10.47
1003,Mg,Hector,1.5L Smart Hybrid,17.48,1500 cc,4,4,FWD,In-line,BS IV,"Front, Transverse",Injection,,Hybrid,1760 mm,4655 mm,1835 mm,SUV,5,,,,14.16 km/kg,,6,192 mm,Ventilated Disc,Ventilated Disc,,,,,,,Yes,,,,141bhp@5500rpm,250NM@5500rpm,Yes,,Yes,Yes,5,Fabric,Manual,2750 mm,,,Yes,CD Player with USB & Aux-in,,Yes,,Yes,Manual,,Yes,,,Digital,,Yes,,Yes,,Yes,Manual,Yes,,,Yes,,,,,Yes,Yes,,,,,,,,Yes,,,,,,Yes,,,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",,Yes,Yes,,6,,,,,,,Yes,Yes,Yes,,Touch Sensitive,,,Yes,Electric Adjustment,Yes,Yes,,,,Yes,Yes,,,,Yes,,,,,,,,2,,,,,84,16.63
1004,Mg,Hector,1.5L Smart Dct,9.79,1500 cc,4,4,FWD,In-line,BS IV,"Front, Transverse",Injection,,Petrol,1760 mm,4655 mm,1835 mm,SUV,5,,,,13.96 km/kg,,6,192 mm,,,,,,,,,,,,,141bhp@5500rpm,250NM@5500rpm,Yes,Yes,Yes,Yes,5,Fabric,DCT,2750 mm,,,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Manual,,Yes,,Yes,Digital,Yes,Yes,,Yes,,Yes,Manual,Digital,Automatic,,Yes,,,,,,Yes,,,,,,,,Yes,,Yes,,,,Yes,,,,"Driver frontal airbag, Curtain airbags, Front passenger frontal airbag",,Yes,Yes,,6,,,,,Rear sensors with camera,,Yes,Yes,Yes,,Touch Sensitive,,,Yes,Electric Adjustment,Yes,Yes,,Cup Holders,,Yes,Yes,,,,Yes,,,,,,,,2,,,,,57,14.1
1005,Mg,Hector,1.5L Sharp Dct,12.67,1500 cc,4,4,FWD,In-line,BS IV,"Front, Transverse",Injection,,Petrol,1760 mm,4655 mm,1835 mm,SUV,5,,,,13.96 km/kg,,6,192 mm,,,,,,,,,,,,,141bhp@5500rpm,250NM@5500rpm,,,,,5,,DCT,2750 mm,,,,,,,,,,,,Yes,Yes,,,,,,,,,,Automatic,,,,,,,,Yes,Yes,,,,,,Yes,Yes,,,,,,Yes,,,,Yes,Yes,Yes,,,6,,,,,Front & rear sensors with 360 degree view,,,,,,,,,Yes,,Yes,,,,,Yes,,,,,Yes,,,,,,Yes,,,,,,,20,17.23
1006,Tata,Nexon Ev,Xm,7.79,,,,FWD,In-line,BS VI,"Front, Longitudil",Injection,,Electric,1607 mm,3994 mm,1811 mm,SUV,5,,,,,,,205 mm,Ventilated Disc,Solid Disc,Independent MacPherson Dual path Strut with coil spring,Torsion beam with hydraulic shock absorbers,,,R16,R16,Electric Power,All Windows,,Smart Key,129PS@5500rpm,245Nm@5500rpm,Digital,Digital,Alog,Yes,5,Fabric,Automatic,2498 mm,,Yes,Yes,,Yes,,8 yrs/1.6L kmBattery Warranty,Yes,With Remote,,Yes,Yes,Yes,"Digital, Alog",Front,Yes,Yes,Yes,,Yes,With Remote,Digital,Manual,Digital,Yes,,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,Yes,Yes,,,Yes,"Normal, Sport",Yes,Yes,,,Yes,,,Yes,Yes,,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,,,,,Yes,,Yes,,,Yes,Yes,,,,,,Yes,,,Yes,,"30.2 kWh* Advanced Li-ion polymer, liquid cooled battery pack with IP67 certification",312 km/full charge,88,17.37
1007,Tata,Nexon Ev,Xz Plus,8.31,,,,FWD,In-line,BS VI,"Front, Longitudil",Injection,,Electric,1607 mm,3994 mm,1811 mm,SUV,5,,,,,,,205 mm,Ventilated Disc,Solid Disc,Independent MacPherson Dual path Strut with coil spring,Torsion beam with hydraulic shock absorbers,,,R16,R16,Electric Power,All Windows,,Smart Key,129PS@5500rpm,245Nm@5500rpm,Digital,Digital,Alog,Yes,5,Fabric,Automatic,2498 mm,,Yes,Yes,USB & Aux-in,Yes,,8 yrs/1.6L kmBattery Warranty,Yes,With Remote,,Yes,Yes,Yes,"Digital, Alog",Front,Yes,Yes,Yes,,Yes,With Remote,Digital,Manual,Digital,Yes,,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,Yes,Yes,,,Yes,"Normal, Sport",Yes,Yes,,,Yes,,,Yes,Yes,,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,,,,Yes,,Yes,,,Yes,Yes,,,,,,Yes,,,Yes,,"30.2 kWh* Advanced Li-ion polymer, liquid cooled battery pack with IP67 certification",312 km/full charge,47,17.27
1008,Tata,Nexon Ev,Xz Plus Lux,2.29,,,,FWD,In-line,BS VI,"Front, Longitudil",Injection,,Electric,1607 mm,3994 mm,1811 mm,SUV,5,,,,,,,205 mm,Ventilated Disc,Solid Disc,Independent MacPherson Dual path Strut with coil spring,Torsion beam with hydraulic shock absorbers,,,R16,R16,Electric Power,All Windows,,Smart Key,129PS@5500rpm,245Nm@5500rpm,Digital,Digital,Alog,Yes,5,Fabric,Automatic,2498 mm,,Yes,Yes,USB & Aux-in,Yes,,8 yrs/1.6L kmBattery Warranty,Yes,With Remote,,Yes,Yes,Yes,"Digital, Alog",Front,Yes,Yes,Yes,,Yes,With Remote,Digital,Manual,Digital,Yes,,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,Yes,Yes,,,Yes,"Normal, Sport",Yes,Yes,,,Yes,,,Yes,Yes,,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,,,,Yes,,Yes,,,Yes,Yes,Yes,,,Yes,,Yes,,,Yes,,"30.2 kWh* Advanced Li-ion polymer, liquid cooled battery pack with IP67 certification",300 km/full charge,47,1.9
1009,Hyundai,Elantra,S,4.97,1999 cc,4,4,FWD,In-line,BS 6,"Front, Transverse",Injection,50 litres,Petrol,1465 mm,4620 mm,1800 mm,Sedan,4,13.1 km/litre,14.6 km/litre,14.6 km/litre,,,6,,Ventilated Disc,Ventilated Disc,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,,,205/60R16,205/60R16,Electric Power,All Windows,,Remote,152PS@6200rpm,196Nm@4000rpm,Digital,Alog,Alog,Yes,5,Fabric,Manual,2700 mm,205/60R16,,Yes,CD Player with USB & Aux-in,Yes,,,Yes,Interl,,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3 Years/Unlimited km Warranty*,Yes,Interl,Digital,Manual,Alog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,,,Yes,Normal,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,,6,,"Reach, Rake",,,Rear sensors,,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,,,Manual Adjustment,,Yes,,Cup Holders,Yes,,Yes,,,Yes,Yes,,,Yes,,,Yes,,,,,,,18,3.46
1010,Hyundai,Elantra,Sx,17.48,1999 cc,4,4,FWD,In-line,BS 6,"Front, Transverse",Injection,50 litres,Petrol,1465 mm,4620 mm,1800 mm,Sedan,4,13.1 km/litre,14.6 km/litre,14.6 km/litre,,,6,,Ventilated Disc,Ventilated Disc,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,,,205/60R16,205/60R16,Electric Power,All Windows,,Remote,152PS@6200rpm,196Nm@4000rpm,Digital,Alog,Alog,Yes,5,Fabric,Manual,2700 mm,205/60R16,,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Interl,,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3 Years/Unlimited km Warranty*,Yes,Interl,Digital,Manual,Alog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,Yes,Normal,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Front Row,,"Driver curtain airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,"Rear sensors, Rear sensors with camera",Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,6,12.97
1011,Hyundai,Elantra,Sx At,10.73,1999 cc,4,4,FWD,In-line,BS 6,"Front, Transverse",Injection,50 litres,Petrol,1465 mm,4620 mm,1800 mm,Sedan,4,13.1 km/litre,14.6 km/litre,14.6 km/litre,,,6,,Ventilated Disc,Ventilated Disc,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,,,205/60R16,205/60R16,Electric Power,All Windows,,Remote,152PS@6200rpm,196Nm@4000rpm,Digital,Alog,Alog,Yes,5,Fabric,AMT,2700 mm,205/60R16,,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Interl,,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3 Years/Unlimited km Warranty*,Yes,Interl,Digital,Manual,Alog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,Yes,"Normal, Sport",Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,88,14.75
1012,Hyundai,Elantra,Sx(O) At,15.91,1999 cc,4,4,FWD,In-line,BS 6,"Front, Transverse",Injection,50 litres,Petrol,1465 mm,4620 mm,1800 mm,Sedan,4,13.1 km/litre,14.6 km/litre,14.6 km/litre,,,6,,Ventilated Disc,Ventilated Disc,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,,,205/60R16,205/60R16,Electric Power,All Windows,,Smart Key,152PS@6200rpm,196Nm@4000rpm,Digital,"Alog, Digital",Alog,Yes,5,Leather,AMT,2700 mm,205/60R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Interl,,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3 Years/Unlimited km Warranty*,Yes,Interl,Digital,Manual,Alog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,Yes,"Normal, Sport",Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,47,19.63
